customer_tweet_id,brand_tweet_id,brand_reply,customer_message
350513,350512,@199391 Hey there! Licensing agreements can affect music availability. Hopefully we'll have it available soon /RS,"@SpotifyCares Please please please add Seo Taiji's Album ""Ultramania"" on spotify!!! did I say please?"
2917939,2917938,@807666 Hey there! Everything should be running smoothly now. Let us know if this is still happening /CE,What's wrong with @115888 ARGH https://t.co/FUfu34Tai2
111975,111974,@140869 We can see how that’d be useful! You can vote for the official idea here: https://t.co/Qpm2mg3U37 /MX,@SpotifyCares Why can’t I delete a song from a radio lost all together? The dislike button isn’t there for all songs.
374864,374865,@204889 @115888 We've just sent a DM your way. Let's carry on chatting there /MT,"Wow, the @115888 android app is getting worse and worse...thanks for that, guys."
929831,929833,@340612 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /,"@SpotifyCares It's nothing to do with the platform of which I'm using, you've not put the correct surname for the artist that I've tagged."
227497,227500,@170260 Best thing to try here is a reinstall. Just follow the steps at https://t.co/EqisDMwZAT. Let us know how it goes /AP,@SpotifyCares ...2/2: session. But opening Spotify later to use again had same problem. And again this morning.
2316888,2316886,@671756 Hey Connall! We've just sent a DM your way. Let's carry on chatting there /TC,@SpotifyCares I was trapping to young dolph and then ho gotti came on and I'm very annoyed give me Spotify premium for free
703168,703167,"@287979 Hey Hannah, that doesn't sound cool! Could you send us a DM with your account's email address? We'll take a look backstage /RK https://t.co/ldFdZRiNAt","@115888 I demand this atrocity you call ""daily mix 3"" is removed from my account asap. honestly I've never been so disgusted by a playlist. https://t.co/sVOtFu7R1u"
383398,383397,"@206832 Hey Roberto! We can help out in English via Twitter, but we also have Italian support via email at https://t.co/ZgU70TbP8M /DR","@SpotifyCares 
Ho un account family. Quello dei due miei familiari sono passati a Free. Cosa devo fare ?"
255601,255600,"@176788 Hi Luiz, help's here! Can you DM us your account's username and email address? We'll do some digging /WW https://t.co/ldFdZRiNAt",@SpotifyCares Hi. I moved from Germany to Canada but I can't change the country in my profile. It only shows USA or Germany as options...Thx
2218897,2218896,@398130 Hi Ruby! You should be able to get Spotify on your Mac. The requirements are here: https://t.co/eQeNrNnvlX /NY,@115888 @SpotifyCares hello why don’t u have an app for macbooks pls thanks x
2641140,2641138,"@745344 Hey! We’d love to have it available, but it all depends on licensing agreements: https://t.co/0i8GpimuDa. Fingers crossed we'll be able to have it soon /MC",@115888 where's red velvet's new album?
2028744,2028743,"@599942 Hey Andre, help's here! We don't offer phone support, but we'll help out here at Twitter. Can you DM us your account's email address? /AR https://t.co/ldFdZRiNAt",@117153 i need help with my premium !!!!
429651,429652,"@217182 Sorry to hear you feel that way. Rest assured, we're here if there's anything else. Have a https://t.co/fOHcTvQJC3 /LP",@SpotifyCares I doubt it
1507630,1507631,@469916 1: Hey there! Help's here. This looks like something for our friends in Artist...,"Ok @125633, I created the Twitter account. Can you verify me now? #myfirstTweet"
122102,122101,@143217 Hi there! We actually have a pretty nifty way of finding those tunes that have slipped our minds. Check out this infographic for a quick rundown. Stay awesome 🤘 /AV https://t.co/xyq8Ht5lQF,@SpotifyCares I’m talking like recently played for specific songs not just played playlist or artist of or from the song.
622833,622832,"@267837 Hey Erin, help's arrived! There's no need to cancel and start over. If you're already rocking out to Premium, you can reapply for the discount without losing that impressive music catalog. Head over to https://t.co/pFeBZLq1cj to get things going. Keep us updated /DI",@115888 is there a way to reapply for the student discount without canceling your premium account and starting over?
2082146,2082145,"@615773 Hey there, help's arrived! Could you send us a DM with your account's email address and username? We'll take a look backstage /RV https://t.co/ldFdZRiNAt",@SpotifyCares I wasn’t informed when my Spotify premium 3 month trial was about to run out so now I have £9.99 missing from my bank. Help.
1244052,1244051,@411865 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /PB,"@SpotifyCares Logging out and back in seems to have worked for now, I’ll let you know if it happens again."
558583,558582,@250511 Hey Jade! Can you DM us the email address or username on you partner's account? We'll keep an eye out for it /LP https://t.co/ldFdZRiNAt,@SpotifyCares my partner got an email this morning saying his password on his account had changed when he hadn't changed it. He can no longer access his account... What do we do?
1521331,1521333,"@192190 We do our best, but sometimes agreements are ongoing, or can't be reached with the content provider. Let us know if you need us again /AK",@SpotifyCares Thanks but I'm certain that's not the case with all of these titles. To have rights to only half of a live album set makes no sense.
1725460,1725458,"@521850 Hey Tyler! Can you send us the Album Link? Just tap the three dots &gt; Share &gt; Copy Link. Also, what country is your account set to? /YM",Why did @115888 change Issa Album's order? Everything in whole new order bruh.
968298,968300,"@349854 We understand where you're coming from. Not to worry, we'll make sure to give our devs a nudge on your feedback /MT","@SpotifyCares I mean, it's even almost impossible to find a user in the platform anymore. I listen ALL DAY, for years, but cannot engage anything anymore."
2033375,2033374,"@601248 We're afraid we don't have any info to share on this, but we’ll have it available to you as soon as it’s available to us 🙂 /CH","Any possibility for your remix of @70788's ""Alive"" to be up on @115888?? @70789"
648683,648684,@274171 We understand your frustration. We'll be sure to pass your feedback on to the right folks. Let us know if we can help with anything else /LM,"@SpotifyCares Well please wrap it up already. I'm not sure why you'd remove important features from an already functional app, rendering it  100% useless"
2922434,2922436,@808779 Can you tell us what exactly would you want to happen with a play history? We'll see what we can suggest /AR,@SpotifyCares Is it possible to extend the play history?
620394,620395,@267248 Hmm. Could you try restarting your device by holding the Sleep/Wake + Home buttons for 10 seconds? Let us know how it goes /CH,"@SpotifyCares iPhone 6s Plus, iOS 11.1.2, Spotify 8.4.28.1104"
2716512,2716511,@762520 Hey Michael! The cavalry's here. Could you DM us your account's email address? We'll take a look under the hood /KB,"@SpotifyCares I'm trying to renew my student premium subscription, but I keep getting an error when I enter my information. Any ideas?"
233147,233146,@171496 You're welcome 💚 Enjoy your music! /CX,@SpotifyCares thank you 💖💖
2291111,2291112,@665462 Hmm. Does logging out and restarting your device help? Let us know how it goes /RC,@SpotifyCares Nope just crashes goes back to home screen
2552637,2552638,"@725061 We understand. If you need help with anything else, just give us a shout. Otherwise, have a... https://t.co/FQulrDtFky 😉 /GU",@SpotifyCares I hope so. It's my favorite album 😔
1806827,1806826,"@542836 Hey! You can contact our Artist team here: https://t.co/p1wbtdELHu! If you've reached out, DM us your email address &amp; we'll chase it up /NY https://t.co/ldFdZRiNAt",@115888 i need help accessing my artist account
647114,647113,"@273704 Hey Guillaume! At this time, we’re not able to offer trials in Quebec due to circumstances outside our control. We hope to be able to make it available in the future /VV",@115888 Really? Premium offers not available in Quebec? I guess you don't want my money.
1144396,1144397,@389356 1: Hey there! It’s not currently possible to pay for the student discount with prepaid credits.,@115888 @148611 pls. Add payment through load prepaid. Some of us students here in the Philippines don't have any credit cards. ☺☺ https://t.co/Osoj2X4ahQ
2684252,2684254,@133574 Alright. Does logging out &gt; restarting your phone &gt; logging back in to your account make a difference? /DV,"@SpotifyCares Nope - still has same issue - So I play music, switch to YouTube App, start watching a video, that takes over the speakers (as it should), switch back to Spotify and press play, it suggests it is playing but nothing comes out."
622836,622835,"@267839 Hi Nicole! Can you let us know your device, OS, and the version of Spotify you're using? Also, a screenshot of how things are looking on your end would be really helpful /KA","@SpotifyCares This Waze thing keeps popping up on my Spotify page and no matter what I do it won't go away! I've tried connecting it and I've tried turning it off, but it comes right back! Please help. Thanks."
966761,966760,"@349446 We hear you, Ivan! Your feedback has been noted and passed onto the team 👊🏼 /RA",can y'all please collaborate or something. @115888 @2293
1006163,1006164,"@358138 1. Hey there, great question! At the moment, Spotify account's are only able to listen to music on one device at a time.","Hi @SpotifyCares, when you pay for Premium can't you listen on 2 different devices at the same time? Thanks"
1347527,1347526,"@434248 Hey, help's here! Does restarting your device make a difference? Keep us in the loop /DB",Anyone else getting this weird little text bar at the bottom of their Spotify app screen? https://t.co/ATto3ZHlW8
2782157,2782159,"@776952 We hear you! We're launching in new countries as often as possible. If you need anything else, just give us a shout 🙂 /BX","@SpotifyCares I hope it’s gonna be available the next few days, please make this possible. Thank you 🙏🏻"
1198664,1198666,"@401642 Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /JN","@SpotifyCares funnily enough no, none. its like spotify freezes it just stops playing music until i click on something else. thanks for the reply"
30605,928394,"@340286 Hey there, help's here! Can you DM us your account's username? We'll take a look backstage 🙂 /CG https://t.co/ldFdZRiNAt",@117153 My account __email__ is still on the free version but paid already
582199,582198,@257235 Hey! Could you confirm the Windows version you're using? We'll see what we can suggest /RC,@115888 SOS please https://t.co/L0UKXhHMyj
2972073,2972074,"@819735 Thanks! If possible, can you to head to a desktop &gt; use incognito window &gt; log in to https://t.co/JngmWaWjDG &gt; 'Go To Hulu' &gt; and follow the steps to link your account? Let us know how it goes /RB","@SpotifyCares I’m trying to connect my student premium account to my Hulu, and I keep getting this same error message. Super frustrating since Hulu access is one of the big reasons I subscribed. Help?? https://t.co/mUb1xjXpaf"
1507421,1507420,"@469872 We hear you loud and clear, Tyler! We can’t make any promises but we’ll pass your feedback onto the right folks /K",@115888 you should update your new releases page on the hourly. I hate needing to wait untill 9 am of every Friday to see the new releases
1810979,1810978,"@544093 Hey Santino! We're here to help. Could you DM us your account's email address, along with a little info on what's happening? /LM https://t.co/ldFdZRiNAt",@SpotifyCares i have an issue with my account
1730850,1730848,@522995 Hi Karlo! What seems to be the issue? Are you having any issues with the app? We'll see what we can suggest /NY,updaaaate please! @SpotifyCares
2012889,2012888,"@595187 Hey, we're sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. We hope this helps /SJ","Yo, @115888. Please stop unsaving albums from my library. 

Thanks."
1781580,1781579,@402861 Hey! What's the name of the missing playlist? Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,@SpotifyCares I made a playlist secret but now can't seem to find it anywhere. How do I access it again?
925107,925105,@339527 Hey Jay! You can show your support for ads that are better suited to you by voting here: https://t.co/K6XELyTf62 /TF,"I love @115888, but I wish you could skip/remove specific ads. I'm so tired of the pathetically gendered ""Krud Kutter"" ads for manly men."
1055023,1055021,@369286 Hi there! What country is your account set to? We'll take a look backstage /AK,"@SpotifyCares can u add ""take the crown"" by robbie williams pls and thank u"
1101288,1101289,"@379837 Got it. We'd like to check all bases. If you could fire over your account's email address, that'd be great /AN",@SpotifyCares The unauthorized device logged out. I've since changed my passwords.
2865481,2865483,"@795901 We don't have any info to share at the moment, but fingers crossed we'll have it available soon. Give us a shout for anything else /JS","@SpotifyCares I ASKED ""WHEN"""
2175440,2175439,@637773 Hey! How can we help? We'll keep an eye out for your message /RC,We need to have a talk @SpotifyCares
568938,568939,"@253488 Awesome! We're glad that did the trick. If you ever need help with anything else, you know where to find us /QI",@SpotifyCares It did work thanks
345179,345178,@198121 @115888 Olá! Acabamos de responder a sua DM. Poderia dar uma olhada lá? /MW,@115888 Meus downloads sempre sao cancelados por haver mais de 3 dispositivos conectados a minha conta. Porém nao ha. Por favor solucionem
187802,187800,@160068 No worries! https://t.co/uEkAlnxbzn /GK,"@SpotifyCares I would have had 
If there was service in India 
😂
But seriously thanks for replying"
2783444,2783442,"@698122 Hey Meghan, cavalry's arrived! We'd suggest deleting your screenshot as it contains private info. Can you DM us instead? We'll see what we can suggest /PC https://t.co/ldFdZRiNAt",@SpotifyCares I also need to update my zip code and I don't see that option: https://t.co/NlsHAJbwCU
2027653,2027652,@599619 Hey! What happened exactly? Are your playlists missing or saved songs missing? It'd be great if you could tell us more about it /JE,@117153 Where's my tunes? :(
1055362,1055361,@369362 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DR,@SpotifyCares https://t.co/Vk2PHrZHXS &lt;== this is secrets official. No idea wth this is ==&gt; https://t.co/bpNThePc3S
2288265,2288264,@664798 Hey there! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link /DF,@276220 @115888 i want original these girls back
2873767,2873766,"@797835 Hey, fire away! We'd love to hear about it. You can also send us a DM if that's what you prefer. Just click the link below /RH https://t.co/ldFdZRiNAt",@SpotifyCares @115888 If I have a golden idea to pitch to you guys how should I go about it? Because it’s like a really great idea.
1772026,1772024,"@532610 We hear you loud and clear, Jeff! We can’t make any promises but we’ll pass your feedback onto the right folks /RH",I wish that @115888 had a chat/comment function with the friend activity so you could be social about the songs your friends are listening to. The majority of the fun with listening to music is doing so with your people.
1597196,1597194,"@490650 Hi there, help's here. Can you let us know the device/OS and Spotify version you're using? We'll see what we can suggest /NY",@SpotifyCares can you tell me why i am not able to listen to King Krule on any device? 💔
2957846,2957845,@816411 Hi Craig. Can you let us know what operating system and Spotify versions you're using? We'll take a look backstage /XF,@115888 Works fine on iOS and Windows
1944640,1944638,"@279618 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /NS","@115888 Can you release the Agust D and RM mixtapes on Spotify please! 

Ps. Thank you for releasing 'Change' by Wale &amp; RM on Spotify!"
2139049,2139047,@124332 We completely understand. Is this happening on any other devices as well? We'll keep an eye out for your reply /JI,@SpotifyCares I am talking about your desktop app for windows 10. It is really slow. Not restarting my comp for an app.
1978865,1978866,"@585890 2: on this, and we'll be sure to pass it on to the right folks. Let us know if we can help with anything else /LM","@115888 why is “Beat It” the only Michael Jackson song to have a Behind the Lyrics? Pls fix this, thank you ❤️"
891917,891916,"@331784 Hi Karmeno, help's here! Could you DM us your email address and username? We'll take a closer look /JQ https://t.co/ldFdZRiNAt",honestly @115888 this whole not loading shit is getting old
2236146,2236144,"@652151 Hey Easton! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /MX",@SpotifyCares @115888 When we gonna get an update optimized for iPhone X ? Tired of those black bars at the top and bottom 😔😔
468342,468340,@226513 Hey there! Help's here. Can you DM us your account's email address? We'll take a look backstage /DD https://t.co/ldFdZRiNAt,@115888 ya'll should do a promo for people who have been paying for premium for years. where is my discount tho ?
2095107,2095106,@618963 Got it. Can you try logging out and back in again? Does that make any difference? /GK,"@SpotifyCares mac book pro 15"" 2016 model. spotify 1.0.65.320.gac7a8e02."
510533,510532,"@237296 Hi Neto, help's on the way! Could you DM us yours and your family member's usernames and email addresses? We'll see what we can suggest /JQ https://t.co/ldFdZRiNAt","@SpotifyCares I'm having issues adding a family member, I'm paying for premium and can't get proper support?"
293452,293451,@185897 Hey there. We can see how that’d be useful! You can vote for the official idea here: https://t.co/zUOvIQUsgI /QI,@115888 Can I expect a feature to turn a Queue into a playlist for Christmas this year? #GirlCanDream
1842228,1842227,@552070 Hey Anna! Could you send us a DM with your account's email address or username? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,@115888 @115940 I signed up for your student bundle and it charged my card but isn’t letting me sign in???
482462,482461,@229743 Hey Ian! We've just sent a DM your way. Let's carry on chatting there /PK,@SpotifyCares please can you help -  my premium account has stopped working today and your system doesn’t seem to recognise my user name or email address - I’ve tried your contact for but it appears you need to log in to use it.  #missingmymusic 😞
89556,89555,@135370 Hey there! The cavalry's here. Best thing to try here is a clean reinstall. Just follow the steps at https://t.co/PDA2aKzC6Q. Let us know how it goes /KB,"@115888 your latest update 1.0.69.323 is crashing during install, and will no longer let me launch the program. Please help! Music is what I need to keep my sanity ;) I’m using windows 7"
2042888,2042887,@604105 Hey Zoe! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,@SpotifyCares why has all my playlist &amp; radio stations been completely wiped  from my account???? And how can I get them back???😡😡😡😡😡
2284260,2284259,"@663803 Hey Jean! We can help out in English via Twitter, but we also have French support via email at https://t.co/ZgU70TbP8M /BM",Bonjour @127637 @SpotifyCares j'ai toujours le problème spotiamb qui coupe mes lectures inopinément et mes lectures qui se mettent en pause toute seule. C'est extrêmement désagréable. Y'aura-t-il une maj rapidement ?
1386905,1386904,@442721 Thanks. Can you try logging out &gt; restarting your phone &gt; logging back in? Let us know if that makes a difference /RH,@SpotifyCares  https://t.co/tBtLxE80BR
2734646,2734645,"@766435 Hey there! Sorry to hear Discover Weekly wasn’t to your liking this week. Rest assured, it'll be re-tuned on Monday /JI",why @115888 https://t.co/kX023HhPFd
1695267,1695266,"@514336 Hey! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /DF",Hey @SpotifyCares is your account page of the website down at the min? Can’t access and getting this screen: https://t.co/TJOjeZVQ8z
2311096,2311095,"@670268 Hey, that doesn't sound good! Can you DM us your account's username or email address? We'll take a look /YM https://t.co/ldFdZRiNAt",@SpotifyCares you all randomly terminated my joint hulu account. I would really like it back please.
2246486,2246484,"@190516 Hi there. We understand, and we’re currently working on it as we speak. Stay tuned! /LM",@115888 can you update for iPhone X support please?
1802149,1802148,@541497 Hey there! Can you DM us any usernames or email addresses you may have used to create an account? We'll check backstage /HC https://t.co/ldFdZRiNAt,"@115888 hi, I seem to have forgotten my username/ email address for my Spotify account how do I go about sorting this out? Thanks"
2574074,2574073,@729958 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /TB,@115888 y'all better put take care back
